Scenario,Output,AETR,LACA,HECO,CAPA,HOVI,TRAL,GITR,NAJE,DICA,UNK,AGHE,DEVA,GRCA,LOHO,RACA,ERNU,LIBI,LOWR,TRFU,VIDO,SUM,Mean
No_Goatgrass,plantsf,0,1.545960655,0.790939823,1.411871887,0.960167861,3.234747698,0.178568191,0.795363452,0.493425377,0.001868298,0.734887501,0.137500536,0.217803534,0.144478782,0.081611525,0.001680784,0.114329427,0.995387716,0.002372061,0.001862235,11.84482734,0.623411965
No_Goatgrass,plantsf,0,1.548893919,0.792700406,1.416658623,0.965870917,3.217400667,0.178894995,0.796885686,0.494867516,0.002565059,0.737864457,0.138252299,0.218160755,0.144842469,0.083026752,0.001608111,0.114587272,0.995909598,0.001788587,0.00221059,11.85298868,0.62384151
No_Goatgrass,plantsf,0,1.554373724,0.798379112,1.423108369,0.969170481,3.242526808,0.180173032,0.800961998,0.499134006,0.002188523,0.742309532,0.139111693,0.219562749,0.145873633,0.083565676,0.001384194,0.115333185,1.005414327,0.002035922,0.002545472,11.92715244,0.627744865
No_Goatgrass,plantsf,0,1.536535952,0.79173706,1.420850951,0.963524924,3.223022918,0.178830501,0.79575156,0.494456772,0.002274553,0.737486677,0.137905411,0.218313728,0.144721467,0.082742994,0.001823029,0.114698205,0.999451297,0.001826631,0.001680141,11.84763477,0.623559725
No_Goatgrass,plantsf,0,1.554957829,0.79476491,1.420451938,0.967634928,3.248758264,0.179802771,0.798107038,0.496972006,0.003198209,0.740847309,0.138748042,0.219308879,0.145472393,0.082266023,0.001810654,0.114925688,1.001179548,0.00196519,0.002727676,11.91389929,0.627047331
No_Goatgrass,plantsf,0,1.539025428,0.790263275,1.411376464,0.962155484,3.256222646,0.178623144,0.795067794,0.494682116,0.002805626,0.735323906,0.137864488,0.218164289,0.144603865,0.082465119,0.001256329,0.114224834,0.996718054,0.001530269,0.002058963,11.86443209,0.624443794
No_Goatgrass,plantsf,0,1.544009014,0.792925238,1.416204738,0.964202178,3.230038627,0.17874783,0.793472327,0.493862592,0.002301587,0.734677754,0.137716149,0.218050633,0.144598295,0.081872237,0.001434303,0.114495891,0.997188575,0.0017109,0.002024575,11.84953344,0.623659655
No_Goatgrass,plantsf,0,1.536740857,0.789196392,1.413548096,0.956706198,3.232346195,0.178009262,0.79199637,0.492385898,0.002329511,0.733323654,0.137361839,0.217019817,0.14405878,0.082648164,0.001638479,0.114013208,0.992133427,0.001577685,0.001567577,11.81860141,0.622031653
No_Goatgrass,plantsf,0,1.548592367,0.792198409,1.417308543,0.963817162,3.220731584,0.178942382,0.794810937,0.49534155,0.002919399,0.737480879,0.138258675,0.218209642,0.144816547,0.082209766,0.001256339,0.114761381,1.000451571,0.002231511,0.001896153,11.8562348,0.624012358
No_Goatgrass,plantsf,0,1.549025177,0.793462915,1.417186396,0.964131454,3.244457903,0.179391163,0.7967115,0.496732813,0.002768901,0.738890827,0.138665913,0.218982645,0.145193364,0.083036041,0.001886062,0.115035686,1.000483153,0.001536756,0.001574395,11.88915306,0.625744898
No_Goatgrass,plantsf,0,1.524567933,0.786251597,1.409532027,0.957266393,3.233334127,0.177303699,0.789010128,0.490478794,0.00199222,0.730642011,0.136765262,0.216232418,0.143545304,0.081499008,0.001800911,0.113665606,0.98903437,0.002000533,0.002137128,11.78705947,0.620371551
No_Goatgrass,plantsf,0,1.541181288,0.791536281,1.413983565,0.959238625,3.241420581,0.178373734,0.792077127,0.493217787,0.001851271,0.733142467,0.137791088,0.217672042,0.144314365,0.0808091,0.002105105,0.114126711,0.995687716,0.002057174,0.001876359,11.84246239,0.623287494
No_Goatgrass,plantsf,0,1.547127156,0.792934034,1.4158757,0.961453111,3.237093453,0.178766543,0.795535774,0.49468768,0.002563418,0.737649305,0.137732135,0.21811914,0.144699378,0.082044826,0.001778689,0.114555896,0.995390753,0.001995475,0.001737387,11.86173985,0.624302098
No_Goatgrass,plantsf,0,1.542874803,0.788774795,1.416577413,0.962636429,3.212480712,0.17826109,0.792520869,0.493001412,0.001959789,0.733787978,0.137708741,0.217563582,0.144264054,0.082318504,0.001296427,0.114096062,0.996734617,0.00216893,0.002644522,11.82167073,0.622193196
No_Goatgrass,plantsf,0,1.545729955,0.793638234,1.417243939,0.964659064,3.213421594,0.178821991,0.796790572,0.49544396,0.002830003,0.735375606,0.138015601,0.218330497,0.144738373,0.082122235,0.001408486,0.114667841,0.99872524,0.002185453,0.001836677,11.84598532,0.623472912
No_Goatgrass,plantsf,0,1.537998007,0.791281734,1.415430271,0.962492623,3.235246952,0.17838105,0.792858842,0.493451747,0.001799555,0.735385875,0.137658519,0.218140405,0.144497227,0.081867699,0.001509582,0.114195172,0.996140043,0.001707418,0.001610792,11.84165351,0.623244922
No_Goatgrass,plantsf,0,1.551839128,0.795819922,1.421425952,0.965369158,3.235155758,0.179374893,0.798233066,0.496844473,0.002992907,0.737640275,0.138657602,0.218965167,0.145261953,0.082598957,0.001608124,0.11506146,1.001534549,0.002254473,0.002406756,11.89304457,0.625949714
No_Goatgrass,plantsf,0,1.534882555,0.79152025,1.412090021,0.961816546,3.23079798,0.178492163,0.794681521,0.493985861,0.003099198,0.734081056,0.137371762,0.217549719,0.144436535,0.082249182,0.001859258,0.113997707,0.998126181,0.002430222,0.002456009,11.83592373,0.622943354
No_Goatgrass,plantsf,0,1.532919434,0.785365166,1.407317968,0.955775202,3.224592828,0.177250808,0.786646951,0.490950489,0.002198799,0.729714923,0.136618618,0.216385909,0.143454267,0.080562252,0.001337732,0.113557873,0.987145185,0.001459746,0.001877963,11.77513211,0.619743796
No_Goatgrass,plantsf,0,1.543892632,0.79272958,1.424736823,0.964162973,3.234898767,0.179178208,0.798817525,0.496513886,0.002965003,0.73869419,0.138409865,0.218581948,0.145041951,0.082542568,0.001357075,0.114534942,0.999600453,0.002333646,0.002127803,11.88111984,0.625322097
No_Goatgrass,plantsf,0,1.550461935,0.797231942,1.428659987,0.969308175,3.232471394,0.179940153,0.801006521,0.497869958,0.002037131,0.73983466,0.138784167,0.219769086,0.145610153,0.082890228,0.001229144,0.11494815,1.00263351,0.001647765,0.002284928,11.90861899,0.62676942
No_Goatgrass,plantsf,0,1.541114746,0.791515246,1.419150684,0.960957641,3.235606772,0.178798662,0.79528413,0.495304531,0.001923657,0.735874937,0.137749166,0.217656359,0.144727147,0.082120123,0.001546854,0.114401604,0.996546959,0.002148214,0.002455332,11.85488276,0.623941198
No_Goatgrass,plantsf,0,1.548683523,0.79440065,1.420803038,0.967649722,3.223243727,0.17944948,0.799293539,0.497036585,0.003207957,0.739352639,0.138542671,0.219081161,0.145325766,0.082831182,0.001753447,0.114950363,1.003330918,0.002353866,0.002397183,11.88368742,0.625457232
No_Goatgrass,plantsf,0,1.544442401,0.792544481,1.424234675,0.964857419,3.2415279,0.179284624,0.795786839,0.496009653,0.002695269,0.73830453,0.138294911,0.218702938,0.145123134,0.082292494,0.001733461,0.114533197,0.998914007,0.001799136,0.001506799,11.88258787,0.625399362
No_Goatgrass,plantsf,0,1.524392318,0.784150238,1.40353918,0.953203994,3.217987231,0.176774417,0.78770969,0.488892126,0.002509447,0.726367326,0.13637668,0.215290019,0.143048312,0.080148964,0.001468334,0.113223791,0.987958836,0.001910504,0.0018114,11.74676281,0.618250674
No_Goatgrass,plantsf,0,1.541866429,0.792690959,1.425534608,0.96390315,3.239165965,0.179251422,0.798400896,0.495518503,0.002046834,0.736995169,0.138077961,0.218080715,0.145073292,0.083007192,0.001720867,0.114939354,1.001482874,0.001868411,0.002280617,11.88190522,0.625363433
No_Goatgrass,plantsf,0,1.545576407,0.793888168,1.417015342,0.967044773,3.236949342,0.179151287,0.796824397,0.49522384,0.002104658,0.738186958,0.138270696,0.218562209,0.145003842,0.082237046,0.001820205,0.114785126,1.000722462,0.001489518,0.002510813,11.87736709,0.625124584
No_Goatgrass,plantsf,0,1.547348061,0.796174792,1.420912831,0.965951108,3.243812978,0.17954247,0.800262461,0.497012043,0.001931735,0.73867385,0.138796069,0.219026146,0.145319115,0.082318318,0.002026348,0.115090102,1.00075158,0.00208185,0.002136452,11.89916831,0.626272016
No_Goatgrass,plantsf,0,1.550735735,0.798714546,1.428432602,0.974690411,3.242922206,0.180313873,0.803641776,0.498877078,0.002752655,0.741625688,0.13903589,0.22001465,0.145997666,0.082768614,0.001375169,0.115440367,1.006276907,0.002077298,0.002086598,11.93777973,0.628304196
No_Goatgrass,plantsf,0,1.526696281,0.787165146,1.410081118,0.957392265,3.236744268,0.177697057,0.791793452,0.492153825,0.002210784,0.730953801,0.13691734,0.216535282,0.143735404,0.081589689,0.001484614,0.113449921,0.991461956,0.001555818,0.001872587,11.80149061,0.621131085
No_Goatgrass,plantsf,0,1.540125017,0.792752649,1.417335685,0.964776615,3.258582463,0.179233452,0.798354276,0.496286601,0.001912635,0.736649641,0.138149785,0.218614303,0.145129587,0.08223197,0.001583519,0.114990408,1.000351129,0.002116138,0.001699454,11.89087533,0.625835544
No_Goatgrass,plantsf,0,1.53201954,0.790571666,1.409594165,0.958297091,3.243600932,0.178191519,0.793487985,0.493642799,0.002965912,0.733577076,0.137537527,0.217177467,0.144233742,0.081817127,0.001244052,0.114218992,0.996553041,0.00209867,0.001481635,11.83231094,0.622753207
No_Goatgrass,plantsf,0,1.548517928,0.794001341,1.42047203,0.965498711,3.231222634,0.179340874,0.798879466,0.496049674,0.003045511,0.73800929,0.138345346,0.218835694,0.145128169,0.082796361,0.001449734,0.114481243,0.998060173,0.001865566,0.002406055,11.8784058,0.625179253
No_Goatgrass,plantsf,0,1.553903598,0.795147525,1.418176055,0.966348611,3.231417133,0.179418129,0.798076119,0.49679167,0.002349354,0.737330626,0.138524431,0.219125197,0.145210566,0.082801223,0.001212076,0.115107169,1.000101579,0.001867272,0.002328293,11.88523663,0.62553877
No_Goatgrass,plantsf,0,1.557089782,0.797321979,1.421932159,0.97036767,3.228544517,0.180035128,0.801693357,0.498640481,0.002004308,0.741879708,0.138826308,0.21981931,0.145723808,0.083081158,0.001247885,0.115301297,1.003884188,0.001710618,0.00179301,11.91089667,0.626889298
No_Goatgrass,plantsf,0,1.534754787,0.785457021,1.408540268,0.957022582,3.238378381,0.177685591,0.790173238,0.49218638,0.002072106,0.730603279,0.13716244,0.216497143,0.143767912,0.082120179,0.001396612,0.113865601,0.990333276,0.002436587,0.002243022,11.80669641,0.621405074
No_Goatgrass,plantsf,0,1.546652457,0.797500815,1.423868645,0.969561615,3.239630762,0.179831237,0.799534235,0.497002629,0.002237972,0.739595201,0.138353589,0.219231208,0.145594786,0.082182644,0.001721138,0.115071382,1.004465672,0.001687915,0.001522223,11.90524612,0.626591901
No_Goatgrass,plantsf,0,1.536214731,0.790591306,1.412359732,0.963424422,3.251041083,0.178485479,0.794829517,0.494274401,0.002545447,0.733660757,0.137799728,0.21760875,0.144458342,0.081973981,0.001921353,0.113986543,0.993790603,0.001953159,0.002148514,11.85306785,0.623845676
No_Goatgrass,plantsf,0,1.547630517,0.79303936,1.424623746,0.964162412,3.230600606,0.1793102,0.798683398,0.495966169,0.002101081,0.737903769,0.138405622,0.218763281,0.145137245,0.082416153,0.001406988,0.114688422,0.998306593,0.002456632,0.002233968,11.87783616,0.625149272
No_Goatgrass,plantsf,0,1.5329411,0.788993771,1.411132352,0.96038661,3.241602761,0.177904952,0.791848193,0.492083073,0.001986489,0.731498215,0.137488111,0.216554077,0.144029559,0.082282366,0.001774492,0.11358224,0.992747618,0.001670477,0.001609988,11.82211644,0.622216655
No_Goatgrass,plantsf,0,1.535866897,0.788117436,1.40644312,0.958588918,3.229810716,0.17782889,0.791889475,0.492733426,0.002152463,0.731968199,0.137378772,0.216468828,0.143995633,0.081175992,0.001441525,0.11367152,0.995082625,0.002069617,0.001852441,11.80853649,0.621501921
No_Goatgrass,plantsf,0,1.554013726,0.794044922,1.418149554,0.967682757,3.229171241,0.179453141,0.798798858,0.4968876,0.00244265,0.737728969,0.138462401,0.219050159,0.145200935,0.083244918,0.001577395,0.114613803,1.003485888,0.002240767,0.001874064,11.88812375,0.625690724
No_Goatgrass,plantsf,0,1.538844036,0.790175029,1.40977189,0.959042747,3.246001189,0.178227555,0.793625622,0.493086394,0.003149441,0.732971254,0.137298814,0.217508019,0.144302189,0.082238054,0.001525827,0.114342065,0.994746509,0.001956052,0.002235515,11.8410482,0.623213063
No_Goatgrass,plantsf,0,1.531427129,0.789025845,1.409271056,0.960976204,3.241778983,0.178082807,0.794052186,0.49356627,0.002081225,0.733698591,0.137361721,0.216907584,0.144256801,0.081907275,0.002037131,0.11347028,0.994728778,0.002085568,0.00228373,11.82899917,0.622578903
No_Goatgrass,plantsf,0,1.538745697,0.78687255,1.413974882,0.957824231,3.23496734,0.177826786,0.791119117,0.492872299,0.002813099,0.731667884,0.13734959,0.216736719,0.144029325,0.081939978,0.001246079,0.113866844,0.99083285,0.002366061,0.002484773,11.8195361,0.622080847
No_Goatgrass,plantsf,0,1.552719621,0.795517063,1.423405566,0.965402697,3.238169184,0.179555049,0.798644072,0.496323884,0.002364024,0.737770275,0.138511814,0.218869553,0.145295714,0.082638534,0.001841388,0.115124103,0.999657129,0.001554357,0.001774126,11.89513815,0.626059903
No_Goatgrass,plantsf,0,1.53723733,0.790166541,1.412975749,0.962854944,3.243608256,0.178599674,0.795812418,0.494609803,0.002190131,0.734351996,0.13778803,0.218004344,0.144513844,0.082375667,0.001528069,0.114379055,0.998034479,0.001632915,0.002012505,11.85267575,0.623825039
No_Goatgrass,plantsf,0,1.550913992,0.792855794,1.417544909,0.96424433,3.231166606,0.179301353,0.798537643,0.496358492,0.001967661,0.739146582,0.138524593,0.218807493,0.145096346,0.082287157,0.001623737,0.114662331,1.003156729,0.002022215,0.002306232,11.88052419,0.625290747
No_Goatgrass,plantsf,0,1.544806764,0.793352382,1.422618321,0.965300932,3.213935159,0.178998696,0.795533266,0.495253523,0.002081471,0.737687472,0.137988692,0.218252401,0.144780264,0.082412534,0.001613421,0.114476363,0.996588623,0.001489221,0.00194968,11.84911919,0.623637852
No_Goatgrass,plantsf,0,1.538469243,0.789823531,1.407027583,0.960054128,3.23371119,0.177932172,0.791182129,0.492270679,0.002867786,0.732479856,0.137450459,0.217047153,0.144087962,0.081782212,0.001855705,0.113956863,0.993763409,0.00215521,0.002070432,11.8199877,0.622104616
No_Goatgrass,plantsf,0,1.539173623,0.789189659,1.412730481,0.961541168,3.233394523,0.178289874,0.793204634,0.493001138,0.002375413,0.732728912,0.137510206,0.217576583,0.144258313,0.08181978,0.001653032,0.114304789,0.994542453,0.001642216,0.002038861,11.83097566,0.622682929
No_Goatgrass,plantsf,0,1.544562391,0.793581649,1.419674973,0.966011736,3.262316036,0.179563707,0.796753563,0.497061241,0.002041889,0.737818956,0.138540707,0.219024648,0.145295065,0.082194344,0.001686905,0.115056013,1.001470721,0.001715901,0.002117055,11.9064875,0.626657237
No_Goatgrass,plantsf,0,1.545311849,0.794856519,1.420789787,0.968485895,3.219691495,0.179295378,0.797928272,0.495812612,0.002373099,0.738588146,0.138479461,0.218561062,0.145125987,0.082932005,0.001521728,0.11459217,1.001776079,0.002110758,0.002013443,11.87024574,0.624749776
No_Goatgrass,plantsf,0,1.544802391,0.793177347,1.417929445,0.963004719,3.231359593,0.178798402,0.794822183,0.49477676,0.002978874,0.738004663,0.138196418,0.218171462,0.14475121,0.082393427,0.001853655,0.114465077,0.997378847,0.002181644,0.001580667,11.86062678,0.624243515
No_Goatgrass,plantsf,0,1.551194321,0.799154174,1.43371105,0.969507361,3.23596396,0.180218395,0.801024296,0.49826857,0.002992947,0.743059142,0.139341187,0.219833037,0.145880959,0.082546742,0.001539107,0.115207184,1.005151105,0.002457589,0.001725973,11.9287771,0.627830374
No_Goatgrass,plantsf,0,1.54398109,0.792729348,1.416177229,0.962847935,3.219389228,0.178733974,0.795916771,0.493873822,0.00178995,0.736822489,0.137681619,0.217778646,0.14458939,0.082445658,0.001667043,0.114255778,0.99757483,0.001948668,0.001743327,11.84194679,0.623260358
No_Goatgrass,plantsf,0,1.554995789,0.796277031,1.423872278,0.969116939,3.235668007,0.180061901,0.799752301,0.498223573,0.002077615,0.741178388,0.139120264,0.219396293,0.145717894,0.082634214,0.001351959,0.115192288,1.005812802,0.002321013,0.001586613,11.91435716,0.62707143
No_Goatgrass,plantsf,0,1.556704887,0.799557087,1.430853156,0.975531961,3.243109224,0.180624125,0.802468618,0.499868202,0.001993912,0.743855835,0.139555063,0.220320142,0.146256042,0.082798583,0.001370802,0.115905252,1.00725746,0.001509387,0.001471239,11.95101098,0.629000578
No_Goatgrass,plantsf,0,1.550945591,0.795308621,1.418936289,0.96526173,3.236677768,0.179363878,0.799000044,0.496509475,0.002342321,0.738585825,0.138583312,0.219186569,0.145287934,0.082616111,0.001476982,0.114863627,1.002021815,0.001782868,0.001642829,11.89039359,0.625810189
No_Goatgrass,plantsf,0,1.549896956,0.79528283,1.422625876,0.968739443,3.225441779,0.1794919,0.79727279,0.496939222,0.002563189,0.740444391,0.13847406,0.219176558,0.145281762,0.081889912,0.001577459,0.114771857,1.00181323,0.002200495,0.001841974,11.88572568,0.62556451
No_Goatgrass,plantsf,0,1.529790623,0.788336417,1.409497106,0.956918524,3.228708042,0.177644683,0.790866126,0.491544036,0.00283844,0.732242057,0.13711129,0.216562513,0.143752863,0.081996691,0.001537,0.113371328,0.990623844,0.002301305,0.001561779,11.79720467,0.620905509
No_Goatgrass,plantsf,0,1.537748771,0.788227477,1.405357984,0.956963555,3.239966814,0.177762872,0.789042095,0.492179884,0.00287576,0.731831829,0.137140223,0.216935015,0.143848465,0.082054296,0.001670359,0.113993153,0.990195325,0.001728516,0.00155672,11.81107911,0.621635743
No_Goatgrass,plantsf,0,1.553482989,0.798591337,1.425876424,0.972695987,3.239249951,0.180247554,0.802013868,0.498169033,0.00197954,0.741381655,0.139179799,0.219821245,0.145861298,0.08290561,0.001598543,0.115302379,1.004197492,0.002011502,0.001597598,11.9261638,0.627692832
No_Goatgrass,plantsf,0,1.534993236,0.787540717,1.416053221,0.958808064,3.225995377,0.178004477,0.7918967,0.492921367,0.00228549,0.733448768,0.137278929,0.21684243,0.144129655,0.081816268,0.001634335,0.113879178,0.995985721,0.001478319,0.002646392,11.81763864,0.621980981
No_Goatgrass,plantsf,0,1.536577815,0.787075877,1.411292926,0.959040185,3.230199812,0.177940653,0.790782519,0.49255442,0.002086427,0.734204231,0.137169437,0.216929339,0.144041517,0.081604421,0.001287976,0.113869329,0.994772994,0.001640523,0.001764991,11.81483539,0.621833442
No_Goatgrass,plantsf,0,1.536415762,0.787527277,1.406427179,0.960608477,3.233881425,0.177852139,0.790556013,0.491505466,0.003145178,0.732066943,0.137393466,0.21687138,0.143905931,0.081670023,0.001804509,0.114224304,0.994220355,0.00159841,0.002519449,11.81419369,0.621799668
No_Goatgrass,plantsf,0,1.557885624,0.800529237,1.429233722,0.973359753,3.252191806,0.180828318,0.803994613,0.500381529,0.002425353,0.743129393,0.13970603,0.220517327,0.146368054,0.083754433,0.002040534,0.115820547,1.007115542,0.001696744,0.001656157,11.96263471,0.629612353
No_Goatgrass,plantsf,0,1.553827092,0.797796281,1.42946335,0.9708398,3.235458476,0.180282538,0.803450338,0.499160957,0.00218235,0.74280096,0.139219167,0.219820396,0.145938443,0.083153679,0.001899282,0.115290843,1.006833703,0.001923894,0.001633502,11.93097505,0.627946055
No_Goatgrass,plantsf,0,1.547697928,0.794828323,1.424173368,0.967918223,3.218047892,0.179335699,0.798661339,0.495983962,0.002783771,0.738385704,0.138591326,0.218862489,0.145151559,0.082371938,0.001553331,0.114786931,1.002319474,0.002308058,0.002478144,11.87623946,0.625065235
No_Goatgrass,plantsf,0,1.530727306,0.786435824,1.413262034,0.956518278,3.222287547,0.17768021,0.791672294,0.492320297,0.00231225,0.731970665,0.137056622,0.216711987,0.143854754,0.081558233,0.001819626,0.113542725,0.993417681,0.002188509,0.001800351,11.79713719,0.620901958
No_Goatgrass,plantsf,0,1.544901887,0.796238687,1.426859684,0.965202652,3.239567916,0.179444912,0.797422519,0.496584849,0.002283887,0.738798972,0.138555395,0.219182444,0.145218065,0.083246026,0.001419242,0.114939471,0.999454908,0.001513512,0.001872205,11.89270723,0.62593196
No_Goatgrass,plantsf,0,1.546597182,0.790321214,1.417595513,0.960578538,3.232885538,0.178635605,0.794477696,0.494947015,0.002359926,0.735734596,0.137915063,0.217652685,0.144566944,0.082695791,0.001385475,0.114489176,0.995704783,0.002323846,0.00186084,11.85272743,0.623827759
No_Goatgrass,plantsf,0,1.538276399,0.790068629,1.414180034,0.965138865,3.243220739,0.178654342,0.794752808,0.494494602,0.002274402,0.736710813,0.137917849,0.217752644,0.144598606,0.08155802,0.001975376,0.114188734,0.994379869,0.001533319,0.001997336,11.85367339,0.623877547
No_Goatgrass,plantsf,0,1.541061109,0.791149017,1.417607133,0.961152237,3.240768338,0.178576969,0.79299967,0.494166954,0.001989611,0.736523801,0.137734043,0.21769079,0.144527432,0.080572392,0.001483524,0.11445952,0.99446923,0.001952608,0.002125447,11.85100982,0.623737359
No_Goatgrass,plantsf,0,1.550044034,0.79368782,1.421472218,0.965217768,3.216438731,0.1791575,0.795062697,0.495224185,0.00292405,0.7382398,0.138277527,0.218324867,0.144990266,0.08237101,0.001804732,0.114684431,1.001299559,0.001761012,0.001964536,11.86294674,0.624365618
No_Goatgrass,plantsf,0,1.549161642,0.796349083,1.420516948,0.965338316,3.238766644,0.179506045,0.797104352,0.496491351,0.002004768,0.738437543,0.138404189,0.218724622,0.145181642,0.082062406,0.001229072,0.114583485,0.999715977,0.002378547,0.001626234,11.88758287,0.625662256
No_Goatgrass,plantsf,0,1.545209067,0.795109871,1.420830774,0.966825209,3.263346204,0.179689558,0.797891443,0.497958764,0.002282663,0.739483812,0.138769649,0.219358421,0.14545573,0.083019477,0.001567483,0.115006545,1.002381622,0.001466349,0.002177663,11.9178303,0.627254227
No_Goatgrass,plantsf,0,1.53598437,0.787450953,1.412803882,0.958037483,3.230900563,0.177794779,0.790138251,0.491651021,0.002520154,0.731933675,0.137072397,0.216937568,0.143886661,0.081922153,0.001350256,0.113238676,0.990871003,0.001978549,0.002395773,11.80886817,0.621519377
No_Goatgrass,plantsf,0,1.543443025,0.794879692,1.417878481,0.966548116,3.273177056,0.179659679,0.797857567,0.497197392,0.003067637,0.738614754,0.138719136,0.219026086,0.145300444,0.081941356,0.001727079,0.114909021,0.999884385,0.001818046,0.002038035,11.91768699,0.627246683
No_Goatgrass,plantsf,0,1.549710814,0.796518491,1.426997776,0.968434528,3.223722185,0.179572496,0.798586413,0.49694854,0.002216943,0.740276588,0.138557992,0.218934165,0.145349994,0.083443627,0.001422687,0.115120024,1.001504294,0.001824304,0.001567828,11.89070969,0.625826826
No_Goatgrass,plantsf,0,1.5463512,0.790870106,1.412628278,0.964426017,3.227129977,0.178593958,0.793320977,0.493536937,0.001994654,0.73484773,0.137841621,0.217950253,0.144549126,0.081619392,0.001548702,0.114403295,0.997064359,0.001726867,0.001767738,11.84217119,0.623272168
No_Goatgrass,plantsf,0,1.545955874,0.797152293,1.421639274,0.971584246,3.249151784,0.179937312,0.799342385,0.497173202,0.002575411,0.741137321,0.138842658,0.219218583,0.14562436,0.083503137,0.002067296,0.115008724,1.001992562,0.002125807,0.002031526,11.91606376,0.62716125
No_Goatgrass,plantsf,0,1.54272513,0.7911046,1.41782935,0.961869201,3.222763449,0.178570243,0.793101234,0.494600062,0.00218697,0.736929508,0.137804775,0.218066087,0.144618915,0.082021189,0.001514706,0.114594273,0.998662851,0.001869632,0.002131133,11.84296331,0.623313858
No_Goatgrass,plantsf,0,1.546989431,0.794376478,1.426195349,0.968229171,3.235552302,0.179414499,0.799244023,0.49616363,0.002356081,0.738174052,0.138562872,0.219234532,0.145262504,0.083110535,0.001386699,0.114594187,0.998811852,0.001588576,0.002387407,11.89163418,0.625875483
No_Goatgrass,plantsf,0,1.535874989,0.79041626,1.416120137,0.963513769,3.235001079,0.178578104,0.793456335,0.493559593,0.002571801,0.735717652,0.137705387,0.217726619,0.144539169,0.08210095,0.001960252,0.114060081,0.997120822,0.001932756,0.002648207,11.84460396,0.623400208
No_Goatgrass,plantsf,0,1.551115194,0.798130142,1.434215533,0.971817723,3.237152746,0.180544272,0.804123038,0.499900491,0.003078723,0.743756742,0.139394373,0.220179986,0.146059252,0.083461017,0.001432461,0.115844664,1.004783771,0.001468515,0.002544644,11.93900329,0.628368594
No_Goatgrass,plantsf,0,1.545041439,0.795754005,1.421298033,0.968888961,3.245144959,0.179675992,0.800303191,0.496762747,0.00283545,0.739468047,0.138512596,0.21914872,0.145352134,0.082266651,0.001807179,0.115257178,0.999981766,0.002084187,0.002109759,11.90169299,0.626404894
No_Goatgrass,plantsf,0,1.554022446,0.800499059,1.433240958,0.973574615,3.247987138,0.180787755,0.805194999,0.499940756,0.001916363,0.745392862,0.139726224,0.220555612,0.146341776,0.083784765,0.001463907,0.11541346,1.00637917,0.001966414,0.00215209,11.96034037,0.629491598
No_Goatgrass,plantsf,0,1.550062147,0.797576189,1.42524565,0.973071535,3.232352557,0.180271742,0.80345708,0.499372102,0.001928881,0.741398777,0.139051186,0.220295389,0.145902008,0.082798669,0.001618261,0.115344328,1.00750782,0.001946339,0.002241099,11.92144176,0.627444303
No_Goatgrass,plantsf,0,1.543626775,0.79451979,1.416758668,0.964170611,3.26157825,0.179188255,0.796498627,0.495635492,0.002067523,0.738314902,0.138141641,0.218694146,0.145138352,0.082049922,0.001370162,0.114947813,0.999063189,0.001744525,0.002251193,11.89575983,0.626092623
No_Goatgrass,plantsf,0,1.550871487,0.795215352,1.42008495,0.968876983,3.216921743,0.179285001,0.797939978,0.496795448,0.002491957,0.738866026,0.13840543,0.218903646,0.145168352,0.082550442,0.001783926,0.114579038,1.000983387,0.002354319,0.002598172,11.87467564,0.624982928
No_Goatgrass,plantsf,0,1.552421248,0.798660538,1.427983616,0.969058788,3.235322569,0.179947127,0.802038411,0.498473839,0.002905917,0.73999406,0.138816966,0.21971356,0.14568996,0.083368879,0.001821896,0.115165034,1.002129505,0.002139691,0.001465901,11.9171175,0.627216711
No_Goatgrass,plantsf,0,1.540600289,0.789661221,1.413396693,0.963647508,3.223762821,0.178267524,0.792015507,0.493651157,0.002572743,0.735708898,0.137524467,0.21719584,0.144373019,0.082476659,0.002150127,0.113889778,0.996735492,0.001642379,0.00187172,11.83114384,0.622691781
No_Goatgrass,plantsf,0,1.550306921,0.796616847,1.423401534,0.96826244,3.229146407,0.179665172,0.797574343,0.496781972,0.00286571,0.74033227,0.138613235,0.219315599,0.14538991,0.08302567,0.002024229,0.115114887,1.0019508,0.002360354,0.002171513,11.89491982,0.626048411
No_Goatgrass,plantsf,0,1.540162946,0.789967797,1.412403149,0.95810557,3.229620232,0.178169457,0.792259977,0.493138672,0.002113124,0.73231248,0.137360477,0.217302914,0.144217355,0.0819329,0.001249211,0.113968927,0.994761786,0.001790749,0.001636839,11.82247456,0.622235503
No_Goatgrass,plantsf,0,1.538121011,0.78911777,1.411972772,0.958775744,3.228919913,0.178224556,0.793552526,0.492772903,0.002450266,0.734674623,0.137314176,0.217353534,0.144132702,0.081300908,0.001856446,0.114294877,0.995585038,0.001762183,0.001564001,11.82374595,0.622302418
No_Goatgrass,plantsf,0,1.547088323,0.795547473,1.426499045,0.969676013,3.247586175,0.179772017,0.798798639,0.497778285,0.002500506,0.739921187,0.138966409,0.219574703,0.145624317,0.082114712,0.001279286,0.114915898,1.002665547,0.002011185,0.001798171,11.91411789,0.627058836
